Zone,Species,Time,ImageDate,SetVisitDate
315,Coyote,0.926,6/26/2018 22:13,6/1/2018
315,Coyote,0.931,9/10/2019 22:21,8/29/2019
315,Coyote,0.939,6/27/2018 22:32,6/1/2018
315,Coyote,0.94,8/28/2020 22:34,8/24/2020
315,Coyote,0.947,9/22/2019 22:43,8/29/2019
316,Coyote,0.208,9/10/2019 5:00,8/29/2019
316,Coyote,0.262,9/3/2019 6:17,8/29/2019
317,Coyote,0.035,8/14/2018 0:50,7/17/2018
317,Coyote,0.046,8/2/2018 1:06,7/17/2018
317,Coyote,0.046,8/2/2018 1:06,7/17/2018
317,Coyote,0.098,7/21/2018 2:21,7/17/2018
317,Coyote,0.898,8/12/2018 21:33,7/17/2018
317,Coyote,0.898,8/12/2018 21:33,7/17/2018
317,Coyote,0.924,8/2/2018 22:10,7/17/2018
317,Coyote,0.997,8/10/2018 23:55,7/17/2018
317,Coyote,0.998,8/3/2018 23:57,7/17/2018
317,Coyote,0.999,8/3/2018 23:58,7/17/2018
317,Coyote,0.999,8/3/2018 23:58,7/17/2018
317,Coyote,0.999,8/3/2018 23:58,7/17/2018
317,Coyote,0.999,8/3/2018 23:58,7/17/2018
318,Coyote,0.949,5/28/2019 22:47,5/27/2019
319,Coyote,0.033,6/4/2020 0:47,5/29/2020
319,Coyote,0.06,6/5/2020 1:27,5/29/2020
319,Coyote,0.185,6/18/2019 4:27,5/25/2019
319,Coyote,0.547,6/17/2020 13:08,5/29/2020
319,Coyote,0.693,5/26/2019 16:38,5/25/2019
319,Coyote,0.699,6/18/2020 16:46,5/29/2020
319,Coyote,0.72,6/18/2020 17:17,5/29/2020
319,Coyote,0.79,5/24/2018 18:57,5/17/2018
319,Coyote,0.881,5/22/2018 21:09,5/17/2018
319,Coyote,0.914,6/18/2019 21:56,5/25/2019
320,Coyote,0.024,6/4/2018 0:35,5/17/2018
320,Coyote,0.036,6/14/2018 0:52,5/17/2018
320,Coyote,0.083,5/18/2018 1:59,5/17/2018
320,Coyote,0.108,6/3/2018 2:36,5/17/2018
320,Coyote,0.138,6/11/2018 3:19,5/17/2018
320,Coyote,0.147,5/25/2018 3:32,5/17/2018
320,Coyote,0.219,6/10/2018 5:15,5/17/2018
320,Coyote,0.227,9/13/2020 5:27,8/17/2020
320,Coyote,0.251,6/13/2018 6:01,5/17/2018
320,Coyote,0.52,6/2/2018 12:29,5/17/2018
320,Coyote,0.567,6/13/2018 13:37,5/17/2018
320,Coyote,0.931,8/28/2020 22:20,8/17/2020
321,Coyote,0.481,6/1/2020 11:32,5/25/2020
321,Coyote,0.953,6/5/2020 22:52,5/25/2020
321,Coyote,0.996,6/12/2020 23:54,5/25/2020
322,Coyote,0.079,6/1/2020 1:54,5/30/2020
322,Coyote,0.101,6/20/2020 2:25,5/30/2020
322,Coyote,0.183,6/20/2020 4:24,5/30/2020
322,Coyote,0.222,6/1/2020 5:19,5/30/2020
322,Coyote,0.248,5/31/2020 5:57,5/30/2020
323,Coyote,0.132,6/12/2020 3:10,5/18/2020
324,Coyote,0.153,9/8/2019 3:40,8/19/2019
324,Coyote,0.154,9/8/2019 3:42,8/19/2019
324,Coyote,0.192,9/5/2019 4:37,8/19/2019
324,Coyote,0.391,6/21/2018 9:23,5/30/2018
324,Coyote,0.592,6/16/2018 14:13,5/30/2018
324,Coyote,0.877,8/22/2019 21:03,8/19/2019
324,Coyote,0.88,9/6/2019 21:07,8/19/2019
324,Coyote,0.894,8/19/2019 21:27,8/19/2019
324,Coyote,0.966,8/22/2019 23:11,8/19/2019
325,Coyote,0.013,6/6/2020 0:19,5/25/2020
325,Coyote,0.028,5/27/2020 0:41,5/25/2020
325,Coyote,0.029,5/27/2020 0:42,5/25/2020
325,Coyote,0.029,5/27/2020 0:42,5/25/2020
325,Coyote,0.906,5/26/2020 21:45,5/25/2020
325,Coyote,0.933,6/4/2020 22:23,5/25/2020
325,Coyote,0.953,6/11/2020 22:53,5/25/2020
325,Coyote,0.955,6/6/2020 22:55,5/25/2020
325,Coyote,0.956,5/29/2020 22:56,5/25/2020
325,Coyote,0.956,5/29/2020 22:57,5/25/2020
325,Coyote,0.99,6/30/2018 23:45,6/14/2018
326,Coyote,0.036,6/27/2019 0:52,6/26/2019
326,Coyote,0.082,7/17/2020 1:58,7/7/2020
326,Coyote,0.084,7/18/2020 2:01,7/7/2020
326,Coyote,0.111,7/18/2020 2:40,7/7/2020
326,Coyote,0.117,6/25/2018 2:49,6/14/2018
326,Coyote,0.13,6/23/2018 3:07,6/14/2018
326,Coyote,0.156,6/23/2018 3:45,6/14/2018
326,Coyote,0.168,6/18/2018 4:02,6/14/2018
326,Coyote,0.19,7/1/2019 4:33,6/26/2019
326,Coyote,0.918,6/30/2019 22:02,6/26/2019
326,Coyote,0.933,6/23/2018 22:24,6/14/2018
326,Coyote,0.944,7/4/2019 22:40,6/26/2019
327,Coyote,0.001,6/2/2018 0:02,5/29/2018
327,Coyote,0.29,6/10/2018 6:57,5/29/2018
327,Coyote,0.29,6/10/2018 6:57,5/29/2018
327,Coyote,0.783,8/13/2020 18:48,7/14/2020
327,Coyote,0.784,8/13/2020 18:49,7/14/2020
327,Coyote,0.785,8/13/2020 18:50,7/14/2020
327,Coyote,0.943,6/3/2018 22:38,5/29/2018
327,Coyote,0.964,6/2/2018 23:08,5/29/2018
328,Coyote,0.142,7/30/2019 3:25,7/29/2019
329,Coyote,0.215,6/14/2019 5:10,5/30/2019
329,Coyote,0.216,6/14/2019 5:11,5/30/2019
329,Coyote,0.374,8/15/2018 8:58,7/18/2018
329,Coyote,0.937,7/28/2018 22:29,7/18/2018
330,Coyote,0.042,5/31/2020 1:01,5/24/2020
330,Coyote,0.209,5/22/2019 5:01,5/20/2019
331,Coyote,0.028,6/13/2020 0:41,5/25/2020
331,Coyote,0.063,6/22/2019 1:31,6/7/2019
331,Coyote,0.525,6/13/2020 12:36,5/25/2020
331,Coyote,0.818,6/14/2019 19:38,6/7/2019
331,Coyote,0.819,6/14/2019 19:39,6/7/2019
331,Coyote,0.819,6/14/2019 19:39,6/7/2019
331,Coyote,0.819,6/14/2019 19:40,6/7/2019
331,Coyote,0.923,6/22/2020 22:09,5/25/2020
332,Coyote,0.001,9/4/2018 0:01,8/14/2018
332,Coyote,0.001,9/4/2018 0:02,8/14/2018
332,Coyote,0.058,9/3/2018 1:23,8/14/2018
332,Coyote,0.058,9/3/2018 1:24,8/14/2018
332,Coyote,0.058,9/3/2018 1:24,8/14/2018
332,Coyote,0.059,9/3/2018 1:25,8/14/2018
332,Coyote,0.059,9/3/2018 1:25,8/14/2018
332,Coyote,0.06,9/3/2018 1:26,8/14/2018
332,Coyote,0.222,7/25/2019 5:19,7/5/2019
332,Coyote,0.841,8/20/2018 20:11,8/14/2018
333,Coyote,0.219,5/20/2020 5:15,5/19/2020
334,Coyote,0.007,6/2/2020 0:10,5/22/2020
334,Coyote,0.007,6/2/2020 0:10,5/22/2020
334,Coyote,0.01,5/29/2020 0:15,5/22/2020
334,Coyote,0.01,5/29/2020 0:15,5/22/2020
334,Coyote,0.022,9/2/2018 0:31,8/9/2018
334,Coyote,0.045,6/14/2020 1:05,5/22/2020
334,Coyote,0.047,6/13/2020 1:07,5/22/2020
334,Coyote,0.081,5/29/2020 1:57,5/22/2020
334,Coyote,0.082,5/29/2020 1:58,5/22/2020
334,Coyote,0.083,5/29/2020 1:59,5/22/2020
334,Coyote,0.118,6/3/2020 2:50,5/22/2020
334,Coyote,0.171,6/16/2020 4:06,5/22/2020
334,Coyote,0.173,8/11/2018 4:09,8/9/2018
334,Coyote,0.186,5/24/2020 4:28,5/22/2020
334,Coyote,0.213,8/23/2018 5:06,8/9/2018
334,Coyote,0.23,5/24/2020 5:31,5/22/2020
334,Coyote,0.254,5/28/2020 6:06,5/22/2020
334,Coyote,0.369,5/29/2020 8:52,5/22/2020
334,Coyote,0.396,5/24/2020 9:30,5/22/2020
334,Coyote,0.442,6/1/2020 10:36,5/22/2020
334,Coyote,0.456,6/10/2020 10:57,5/22/2020
334,Coyote,0.484,6/6/2020 11:37,5/22/2020
334,Coyote,0.738,5/31/2020 17:43,5/22/2020
334,Coyote,0.801,8/18/2018 19:14,8/9/2018
334,Coyote,0.814,6/4/2020 19:32,5/22/2020
334,Coyote,0.852,8/25/2018 20:27,8/9/2018
334,Coyote,0.858,6/5/2020 20:36,5/22/2020
334,Coyote,0.86,6/12/2020 20:38,5/22/2020
334,Coyote,0.91,6/8/2019 21:50,5/28/2019
334,Coyote,0.91,8/28/2018 21:51,8/9/2018
334,Coyote,0.922,6/14/2020 22:08,5/22/2020
334,Coyote,0.923,5/29/2020 22:09,5/22/2020
334,Coyote,0.931,6/6/2020 22:20,5/22/2020
334,Coyote,0.931,5/30/2020 22:21,5/22/2020
334,Coyote,0.936,6/8/2019 22:28,5/28/2019
334,Coyote,0.937,6/8/2019 22:29,5/28/2019
334,Coyote,0.96,6/3/2019 23:03,5/28/2019
334,Coyote,0.975,6/7/2020 23:24,5/22/2020
334,Coyote,0.998,9/4/2018 23:57,8/9/2018
335,Coyote,0.001,7/2/2018 0:01,6/28/2018
335,Coyote,0.008,7/7/2018 0:12,6/28/2018
335,Coyote,0.01,7/22/2018 0:15,6/28/2018
335,Coyote,0.028,7/5/2018 0:41,6/28/2018
335,Coyote,0.047,7/11/2018 1:07,6/28/2018
335,Coyote,0.057,7/21/2018 1:22,6/28/2018
335,Coyote,0.085,7/20/2018 2:02,6/28/2018
335,Coyote,0.105,7/19/2018 2:31,6/28/2018
335,Coyote,0.18,7/12/2018 4:19,6/28/2018
335,Coyote,0.221,7/16/2018 5:18,6/28/2018
335,Coyote,0.221,7/16/2018 5:18,6/28/2018
335,Coyote,0.222,7/16/2018 5:19,6/28/2018
335,Coyote,0.222,7/16/2018 5:20,6/28/2018
335,Coyote,0.233,7/25/2018 5:36,6/28/2018
335,Coyote,0.353,7/21/2018 8:28,6/28/2018
335,Coyote,0.353,7/16/2018 8:29,6/28/2018
335,Coyote,0.469,7/14/2018 11:16,6/28/2018
335,Coyote,0.613,7/26/2018 14:43,6/28/2018
335,Coyote,0.661,7/23/2018 15:52,6/28/2018
335,Coyote,0.986,7/2/2018 23:40,6/28/2018
336,Coyote,0.101,8/1/2018 2:25,7/17/2018
336,Coyote,0.101,8/1/2018 2:26,7/17/2018
336,Coyote,0.105,5/31/2020 2:31,5/23/2020
336,Coyote,0.121,8/6/2018 2:54,7/17/2018
336,Coyote,0.126,8/10/2018 3:01,7/17/2018
336,Coyote,0.128,5/28/2019 3:04,5/25/2019
336,Coyote,0.143,8/9/2018 3:26,7/17/2018
336,Coyote,0.195,8/1/2018 4:41,7/17/2018
336,Coyote,0.286,6/5/2019 6:52,5/25/2019
336,Coyote,0.819,5/25/2019 19:39,5/25/2019
336,Coyote,0.973,5/25/2019 23:21,5/25/2019
336,Coyote,0.974,8/13/2018 23:22,7/17/2018
337,Coyote,0.051,7/12/2018 1:13,7/10/2018
337,Coyote,0.052,7/12/2018 1:15,7/10/2018
337,Coyote,0.145,7/14/2018 3:29,7/10/2018
337,Coyote,0.151,7/18/2018 3:37,7/10/2018
337,Coyote,0.16,7/11/2018 3:51,7/10/2018
337,Coyote,0.34,7/30/2018 8:10,7/10/2018
338,Coyote,0.004,8/29/2019 0:06,8/9/2019
338,Coyote,0.009,8/26/2019 0:13,8/9/2019
338,Coyote,0.009,8/26/2019 0:13,8/9/2019
339,Coyote,0.021,7/29/2018 0:30,7/14/2018
339,Coyote,0.113,8/2/2018 2:42,7/14/2018
339,Coyote,0.874,6/10/2019 20:58,5/30/2019
340,Coyote,0.01,8/13/2018 0:15,7/19/2018
340,Coyote,0.903,7/24/2018 21:40,7/19/2018
341,Coyote,0,7/30/2018 0:00,7/18/2018
341,Coyote,0,7/30/2018 0:00,7/18/2018
341,Coyote,0.001,7/30/2018 0:01,7/18/2018
341,Coyote,0.001,7/30/2018 0:01,7/18/2018
341,Coyote,0.001,7/30/2018 0:02,7/18/2018
341,Coyote,0.019,7/25/2018 0:28,7/18/2018
341,Coyote,0.02,7/25/2018 0:29,7/18/2018
341,Coyote,0.052,7/30/2018 1:15,7/18/2018
341,Coyote,0.133,8/10/2018 3:11,7/18/2018
341,Coyote,0.133,8/5/2018 3:12,7/18/2018
341,Coyote,0.133,8/10/2018 3:12,7/18/2018
341,Coyote,0.146,8/10/2018 3:30,7/18/2018
341,Coyote,0.147,7/26/2018 3:31,7/18/2018
341,Coyote,0.155,8/4/2020 3:43,7/8/2020
341,Coyote,0.208,8/4/2020 5:00,7/8/2020
341,Coyote,0.231,8/1/2018 5:32,7/18/2018
341,Coyote,0.231,7/13/2020 5:33,7/8/2020
341,Coyote,0.245,7/21/2018 5:53,7/18/2018
341,Coyote,0.331,7/10/2020 7:56,7/8/2020
341,Coyote,0.94,8/3/2018 22:34,7/18/2018
341,Coyote,0.958,8/3/2020 22:59,7/8/2020
341,Coyote,0.98,7/29/2018 23:31,7/18/2018
344,Coyote,0.088,7/14/2018 2:06,6/28/2018
344,Coyote,0.097,7/5/2018 2:20,6/28/2018
344,Coyote,0.098,7/5/2018 2:21,6/28/2018
344,Coyote,0.099,7/5/2018 2:22,6/28/2018
344,Coyote,0.178,7/6/2018 4:16,6/28/2018
344,Coyote,0.204,7/2/2018 4:54,6/28/2018
344,Coyote,0.254,7/14/2018 6:06,6/28/2018
345,Coyote,0.219,5/24/2020 5:16,5/21/2020
345,Coyote,0.265,9/6/2018 6:22,8/13/2018
345,Coyote,0.265,9/6/2018 6:22,8/13/2018
346,Coyote,0.935,7/3/2020 22:27,7/3/2020
347,Coyote,0.976,8/31/2020 23:26,8/24/2020
348,Coyote,0.524,6/28/2018 12:34,6/11/2018
349,Coyote,0.009,6/18/2019 0:13,6/8/2019
349,Coyote,0.038,6/16/2019 0:54,6/8/2019
349,Coyote,0.927,6/23/2020 22:15,5/26/2020
349,Coyote,0.954,6/10/2019 22:54,6/8/2019
349,Coyote,0.954,6/10/2019 22:54,6/8/2019
349,Coyote,0.961,7/26/2018 23:04,7/16/2018
349,Coyote,0.969,7/29/2018 23:16,7/16/2018
349,Coyote,0.969,7/29/2018 23:16,7/16/2018
351,Coyote,0.014,7/10/2020 0:20,7/7/2020
351,Coyote,0.038,7/24/2020 0:54,7/7/2020
351,Coyote,0.039,7/24/2020 0:56,7/7/2020
351,Coyote,0.044,7/24/2020 1:04,7/7/2020
351,Coyote,0.054,7/10/2020 1:18,7/7/2020
351,Coyote,0.066,7/24/2020 1:35,7/7/2020
351,Coyote,0.204,7/24/2020 4:54,7/7/2020
351,Coyote,0.906,8/1/2020 21:45,7/7/2020
351,Coyote,0.906,8/1/2020 21:45,7/7/2020
351,Coyote,0.919,7/10/2020 22:03,7/7/2020
351,Coyote,0.944,7/22/2020 22:40,7/7/2020
351,Coyote,0.988,7/7/2020 23:43,7/7/2020
352,Coyote,0.07,9/23/2019 1:41,8/30/2019
353,Coyote,0.046,5/28/2018 1:06,5/16/2018
353,Coyote,0.16,8/26/2020 3:51,8/21/2020
353,Coyote,0.168,5/28/2018 4:02,5/16/2018
353,Coyote,0.169,5/28/2018 4:03,5/16/2018
353,Coyote,0.172,8/24/2020 4:07,8/21/2020
353,Coyote,0.202,5/24/2018 4:51,5/16/2018
353,Coyote,0.32,8/10/2019 7:41,8/4/2019
353,Coyote,0.867,8/29/2020 20:49,8/21/2020
353,Coyote,0.872,8/29/2020 20:55,8/21/2020
353,Coyote,0.873,8/29/2020 20:57,8/21/2020
353,Coyote,0.873,8/29/2020 20:57,8/21/2020
353,Coyote,0.874,8/29/2020 20:58,8/21/2020
353,Coyote,0.876,8/29/2020 21:01,8/21/2020
353,Coyote,0.876,8/29/2020 21:02,8/21/2020
353,Coyote,0.883,8/29/2020 21:12,8/21/2020
353,Coyote,0.884,8/29/2020 21:13,8/21/2020
353,Coyote,0.885,8/29/2020 21:14,8/21/2020
353,Coyote,0.899,5/23/2018 21:35,5/16/2018
353,Coyote,0.972,8/9/2019 23:20,8/4/2019
354,Coyote,0.003,8/9/2018 0:05,7/17/2018
354,Coyote,0.029,7/27/2020 0:42,7/22/2020
354,Coyote,0.049,7/19/2018 1:11,7/17/2018
354,Coyote,0.069,7/19/2018 1:40,7/17/2018
354,Coyote,0.135,8/14/2018 3:14,7/17/2018
354,Coyote,0.166,8/2/2018 3:59,7/17/2018
354,Coyote,0.168,7/24/2018 4:02,7/17/2018
354,Coyote,0.896,8/6/2018 21:30,7/17/2018
354,Coyote,0.966,7/22/2020 23:11,7/22/2020
355,Coyote,0.174,7/22/2020 4:11,7/18/2020
356,Coyote,0.176,7/11/2019 4:13,6/29/2019
356,Coyote,0.202,7/2/2019 4:51,6/29/2019
356,Coyote,0.915,7/2/2020 21:57,7/2/2020
356,Coyote,0.967,7/9/2020 23:12,7/2/2020
357,Coyote,0.072,7/13/2020 1:43,7/8/2020
357,Coyote,0.146,7/21/2018 3:30,7/18/2018
357,Coyote,0.867,7/30/2018 20:48,7/18/2018
357,Coyote,0.986,7/20/2018 23:40,7/18/2018
358,Coyote,0.002,6/10/2019 0:03,5/29/2019
358,Coyote,0.003,6/22/2019 0:05,5/29/2019
358,Coyote,0.083,6/22/2019 2:00,5/29/2019
358,Coyote,0.085,6/18/2019 2:02,5/29/2019
358,Coyote,0.09,6/25/2019 2:10,5/29/2019
358,Coyote,0.094,6/19/2019 2:16,5/29/2019
358,Coyote,0.143,6/19/2019 3:26,5/29/2019
358,Coyote,0.158,6/21/2019 3:47,5/29/2019
358,Coyote,0.172,6/11/2019 4:07,5/29/2019
358,Coyote,0.26,6/11/2019 6:15,5/29/2019
358,Coyote,0.261,6/11/2019 6:16,5/29/2019
358,Coyote,0.273,6/2/2019 6:33,5/29/2019
358,Coyote,0.731,6/23/2019 17:33,5/29/2019
358,Coyote,0.874,6/1/2019 20:59,5/29/2019
358,Coyote,0.895,7/18/2018 21:29,7/9/2018
358,Coyote,0.944,6/1/2019 22:40,5/29/2019
358,Coyote,0.994,6/8/2019 23:52,5/29/2019
359,Coyote,0.022,9/4/2019 0:31,8/10/2019
359,Coyote,0.033,9/7/2019 0:48,8/10/2019
359,Coyote,0.048,9/6/2019 1:09,8/10/2019
359,Coyote,0.049,9/6/2019 1:11,8/10/2019
359,Coyote,0.059,8/24/2019 1:25,8/10/2019
359,Coyote,0.074,8/17/2020 1:46,8/5/2020
359,Coyote,0.088,5/31/2018 2:06,5/16/2018
359,Coyote,0.088,5/31/2018 2:07,5/16/2018
359,Coyote,0.143,8/26/2019 3:26,8/10/2019
359,Coyote,0.154,9/5/2019 3:42,8/10/2019
359,Coyote,0.161,8/13/2019 3:52,8/10/2019
359,Coyote,0.265,5/23/2018 6:22,5/16/2018
359,Coyote,0.272,5/23/2018 6:32,5/16/2018
359,Coyote,0.29,8/25/2019 6:57,8/10/2019
359,Coyote,0.299,6/9/2018 7:10,5/16/2018
359,Coyote,0.416,6/11/2018 9:59,5/16/2018
359,Coyote,0.426,6/8/2018 10:14,5/16/2018
359,Coyote,0.51,6/11/2018 12:15,5/16/2018
359,Coyote,0.541,5/25/2018 12:59,5/16/2018
359,Coyote,0.556,5/27/2018 13:21,5/16/2018
359,Coyote,0.62,5/26/2018 14:53,5/16/2018
359,Coyote,0.626,6/6/2018 15:01,5/16/2018
359,Coyote,0.826,9/6/2019 19:50,8/10/2019
359,Coyote,0.842,9/4/2019 20:12,8/10/2019
359,Coyote,0.865,6/5/2018 20:45,5/16/2018
359,Coyote,0.865,8/28/2019 20:46,8/10/2019
359,Coyote,0.879,6/1/2018 21:06,5/16/2018
359,Coyote,0.881,5/29/2018 21:09,5/16/2018
359,Coyote,0.913,8/27/2019 21:54,8/10/2019
359,Coyote,0.914,9/6/2019 21:56,8/10/2019
359,Coyote,0.919,9/5/2019 22:03,8/10/2019
359,Coyote,0.929,9/6/2019 22:18,8/10/2019
359,Coyote,0.949,9/6/2019 22:47,8/10/2019
359,Coyote,0.953,9/6/2019 22:53,8/10/2019
361,Coyote,0.036,7/5/2019 0:52,7/2/2019
361,Coyote,0.051,7/11/2018 1:13,7/5/2018
361,Coyote,0.353,7/23/2018 8:28,7/5/2018
361,Coyote,0.897,7/24/2018 21:32,7/5/2018
361,Coyote,0.948,7/22/2018 22:45,7/5/2018
361,Coyote,0.948,7/22/2018 22:45,7/5/2018
361,Coyote,0.949,7/22/2018 22:46,7/5/2018
361,Coyote,0.967,7/22/2018 23:13,7/5/2018
362,Coyote,0.026,7/17/2020 0:38,7/8/2020
362,Coyote,0.214,8/1/2020 5:08,7/8/2020
362,Coyote,0.24,8/2/2020 5:46,7/8/2020
362,Coyote,0.345,7/28/2020 8:17,7/8/2020
362,Coyote,0.393,7/18/2020 9:26,7/8/2020
362,Coyote,0.461,7/20/2020 11:04,7/8/2020
362,Coyote,0.963,7/13/2020 23:06,7/8/2020
363,Coyote,0.03,6/23/2018 0:43,6/11/2018
363,Coyote,0.078,6/23/2018 1:52,6/11/2018
363,Coyote,0.096,6/10/2020 2:18,5/28/2020
363,Coyote,0.933,6/27/2018 22:23,6/11/2018
364,Coyote,0.088,5/22/2020 2:07,5/19/2020
364,Coyote,0.251,6/16/2019 6:01,5/31/2019
364,Coyote,0.288,6/1/2019 6:54,5/31/2019
364,Coyote,0.909,6/21/2019 21:49,5/31/2019
365,Coyote,0.067,7/12/2020 1:36,7/6/2020
365,Coyote,0.118,7/9/2020 2:50,7/6/2020
365,Coyote,0.119,7/9/2020 2:51,7/6/2020
365,Coyote,0.178,6/12/2018 4:17,5/17/2018
365,Coyote,0.198,7/27/2019 4:45,8/1/2019
366,Coyote,0.212,8/31/2020 5:05,8/7/2020
366,Coyote,0.908,9/6/2020 21:48,8/7/2020
366,Coyote,0.931,8/30/2020 22:21,8/7/2020
366,Coyote,0.953,8/27/2020 22:52,8/7/2020
366,Coyote,0.992,8/28/2020 23:48,8/7/2020
368,Coyote,0.061,8/26/2018 1:28,8/17/2018
368,Coyote,0.061,8/26/2018 1:28,8/17/2018
368,Coyote,0.126,5/25/2020 3:02,5/23/2020
368,Coyote,0.192,6/5/2020 4:37,5/23/2020
368,Coyote,0.261,8/29/2018 6:16,8/17/2018
368,Coyote,0.315,5/27/2020 7:34,5/23/2020
369,Coyote,0.174,6/25/2019 4:11,6/23/2019
369,Coyote,0.194,9/22/2020 4:40,7/22/2020
369,Coyote,0.808,7/30/2020 19:23,7/22/2020
369,Coyote,0.881,7/21/2018 21:09,7/17/2018
369,Coyote,0.965,7/26/2018 23:09,7/17/2018
370,Coyote,0.124,8/23/2019 2:59,8/9/2019
370,Coyote,0.125,8/23/2019 3:00,8/9/2019
370,Coyote,0.126,8/23/2019 3:01,8/9/2019
370,Coyote,0.126,8/23/2019 3:01,8/9/2019
370,Coyote,0.163,9/6/2019 3:54,8/9/2019
370,Coyote,0.235,9/3/2019 5:39,8/9/2019
370,Coyote,0.849,9/7/2020 20:23,8/5/2020
370,Coyote,0.945,9/6/2020 22:41,8/5/2020
370,Coyote,0.946,9/6/2020 22:42,8/5/2020
371,Coyote,0.013,10/3/2018 0:19,10/1/2018
371,Coyote,0.043,10/5/2018 1:02,10/1/2018
371,Coyote,0.072,10/16/2018 1:43,10/1/2018
371,Coyote,0.113,10/6/2018 2:43,10/1/2018
371,Coyote,0.157,10/3/2018 3:46,10/1/2018
371,Coyote,0.172,10/3/2018 4:07,10/1/2018
371,Coyote,0.935,7/31/2019 22:27,7/13/2019
371,Coyote,0.972,7/18/2020 23:20,7/15/2020
371,Coyote,0.974,10/3/2018 23:23,10/1/2018
371,Coyote,0.99,10/1/2018 23:45,10/1/2018
373,Coyote,0.872,10/18/2018 20:55,10/1/2018
373,Coyote,0.941,7/14/2019 22:35,7/13/2019
374,Coyote,0.002,7/27/2020 0:03,7/15/2020
374,Coyote,0.007,8/7/2019 0:10,7/13/2019
374,Coyote,0.019,10/2/2018 0:27,10/1/2018
374,Coyote,0.019,10/2/2018 0:28,10/1/2018
374,Coyote,0.019,10/2/2018 0:28,10/1/2018
374,Coyote,0.02,10/2/2018 0:29,10/1/2018
374,Coyote,0.036,7/18/2020 0:52,7/15/2020
374,Coyote,0.049,10/9/2018 1:11,10/1/2018
374,Coyote,0.091,10/2/2018 2:11,10/1/2018
374,Coyote,0.097,7/25/2020 2:19,7/15/2020
374,Coyote,0.101,7/27/2020 2:26,7/15/2020
374,Coyote,0.109,10/22/2018 2:37,10/1/2018
374,Coyote,0.121,7/24/2020 2:54,7/15/2020
374,Coyote,0.121,7/24/2020 2:54,7/15/2020
374,Coyote,0.131,7/25/2020 3:08,7/15/2020
374,Coyote,0.186,10/20/2018 4:28,10/1/2018
374,Coyote,0.224,7/20/2020 5:22,7/15/2020
374,Coyote,0.227,10/8/2018 5:27,10/1/2018
374,Coyote,0.247,10/6/2018 5:55,10/1/2018
374,Coyote,0.499,10/4/2018 11:58,10/1/2018
374,Coyote,0.646,10/26/2018 15:30,10/1/2018
374,Coyote,0.851,10/8/2018 20:26,10/1/2018
374,Coyote,0.852,10/14/2018 20:27,10/1/2018
374,Coyote,0.867,10/10/2018 20:49,10/1/2018
374,Coyote,0.87,10/11/2018 20:53,10/1/2018
374,Coyote,0.874,10/19/2018 20:58,10/1/2018
374,Coyote,0.877,10/15/2018 21:03,10/1/2018
374,Coyote,0.896,10/7/2018 21:30,10/1/2018
374,Coyote,0.897,10/7/2018 21:31,10/1/2018
374,Coyote,0.908,7/19/2020 21:48,7/15/2020
374,Coyote,0.919,10/5/2018 22:03,10/1/2018
374,Coyote,0.928,10/16/2018 22:17,10/1/2018
374,Coyote,0.934,10/3/2018 22:25,10/1/2018
374,Coyote,0.956,10/3/2018 22:56,10/1/2018
374,Coyote,0.964,7/29/2020 23:08,7/15/2020
374,Coyote,0.974,7/26/2020 23:22,7/15/2020
375,Coyote,0.234,7/27/2020 5:37,7/15/2020
375,Coyote,0.276,8/6/2019 6:37,7/11/2019
375,Coyote,0.281,8/2/2020 6:45,7/15/2020
375,Coyote,0.303,8/6/2019 7:16,7/11/2019
375,Coyote,0.356,10/10/2018 8:32,10/1/2018
375,Coyote,0.362,7/20/2020 8:41,7/15/2020
375,Coyote,0.824,10/7/2018 19:47,10/1/2018
375,Coyote,0.895,10/11/2018 21:29,10/1/2018
375,Coyote,0.897,10/11/2018 21:32,10/1/2018
375,Coyote,0.906,7/31/2020 21:45,7/15/2020
375,Coyote,0.912,7/29/2020 21:53,7/15/2020
375,Coyote,0.947,8/2/2020 22:43,7/15/2020
377,Coyote,0.101,6/4/2019 2:25,5/31/2019
377,Coyote,0.18,6/6/2019 4:19,5/31/2019
377,Coyote,0.192,10/22/2018 4:36,10/2/2018
377,Coyote,0.208,10/5/2018 4:59,10/2/2018
377,Coyote,0.894,6/23/2019 21:27,5/31/2019
378,Coyote,0.029,6/6/2019 0:42,5/31/2019
378,Coyote,0.044,10/24/2018 1:04,10/2/2018
378,Coyote,0.044,10/11/2018 1:04,10/2/2018
378,Coyote,0.045,10/24/2018 1:05,10/2/2018
378,Coyote,0.047,10/11/2018 1:08,10/2/2018
378,Coyote,0.084,5/22/2020 2:01,5/19/2020
378,Coyote,0.109,6/28/2019 2:37,5/31/2019
378,Coyote,0.122,6/5/2019 2:55,5/31/2019
378,Coyote,0.136,6/14/2019 3:16,5/31/2019
378,Coyote,0.153,10/17/2018 3:40,10/2/2018
378,Coyote,0.231,5/23/2020 5:32,5/19/2020
378,Coyote,0.231,5/24/2020 5:33,5/19/2020
378,Coyote,0.236,5/24/2020 5:40,5/19/2020
378,Coyote,0.581,6/9/2019 13:57,5/31/2019
378,Coyote,0.782,10/10/2018 18:46,10/2/2018
378,Coyote,0.794,10/12/2018 19:04,10/2/2018
378,Coyote,0.803,10/16/2018 19:17,10/2/2018
